mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version,dcpp_start_year,time_range,nc_path
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,hfls,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/hfls/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,hfss,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/hfss/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,rsds,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/rsds/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,rlus,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/rlus/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,rsus,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/rsus/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,pr,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/pr/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,psl,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/psl/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,tas,gr,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/tas/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Amon,zg,gr,v20190815,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r2i1p2f1/zg-ctl-lr/zg/gr/v20190815/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,tas,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/tas-ctl-lr/tas/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,rsds,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/rsds-control-lr/rsds/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,rlds,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/rlds-control-lr/rlds/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,rlus,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/rlus-control-lr/rlus/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,hfss,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/hfss-control-lr/hfss/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,rsus,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/rsus-control-lr/rsus/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,pr,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/pr-ctl-lr/pr/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,zg,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/zg-control-lr/zg/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,psl,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/psl-ctl-lr/psl/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Amon,hfls,gr,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Amon/control-1950/r3i1p2f1/hfls-control-lr/hfls/gr/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r1i1p2f1,SImon,siconc,gn,v20190314,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/SImon/hist-1950/r1i1p2f1/siconc-hist-LowRes/siconc/gn/v20190314/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r2i1p2f1,SImon,siconc,gn,v20190812,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/SImon/hist-1950/r2i1p2f1/siconc-hist-LowRes/siconc/gn/v20190812/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r3i1p2f1,SImon,siconc,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/SImon/hist-1950/r3i1p2f1/siconc-hist-LowRes/siconc/gn/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r1i1p2f1,SImon,siconc,gn,v20190906,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/SImon/control-1950/r1i1p2f1/siconc-control-LowRes/siconc/gn/v20190906/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,SImon,siconc,gn,v20190815,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/SImon/control-1950/r2i1p2f1/siconc-control-LowRes/siconc/gn/v20190815/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,SImon,siconc,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/SImon/control-1950/r3i1p2f1/siconc-control-LowRes/siconc/gn/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r1i1p2f1,Omon,hfds,gn,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r1i1p2f1/hfds/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r1i1p2f1,Omon,soga,gn,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r1i1p2f1/soga/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r1i1p2f1,Omon,tos,gn,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r1i1p2f1/tos/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r2i1p2f1,Omon,tos,gn,v20190812,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r2i1p2f1/tos-hist-lr/tos/gn/v20190812/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r2i1p2f1,Omon,hfds,gn,v20190812,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r2i1p2f1/hfds-hist-lr/hfds/gn/v20190812/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r2i1p2f1,Omon,soga,gn,v20190812,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r2i1p2f1/soga-hist-lr/soga/gn/v20190812/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r3i1p2f1,Omon,tos,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r3i1p2f1/tos-hist-lr/tos/gn/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r3i1p2f1,Omon,hfds,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r3i1p2f1/hfds-hist-lr/hfds/gn/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,hist-1950,r3i1p2f1,Omon,soga,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/hist-1950/r3i1p2f1/soga-hist-lr/soga/gn/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Omon,tos,gn,v20190815,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/control-1950/r2i1p2f1/tos-control-lr/v20190815/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Omon,hfds,gn,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/control-1950/r2i1p2f1/hfds/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r2i1p2f1,Omon,soga,gn,N/A,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/control-1950/r2i1p2f1/soga/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Omon,tos,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/control-1950/r3i1p2f1/tos-control-lr/tos/gn/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Omon,soga,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/control-1950/r3i1p2f1/soga-control-lr/soga/gn/v20190215/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P,control-1950,r3i1p2f1,Omon,hfds,gn,v20190215,,,/net/pc170547/nobackup_2/users/sager/PRIMAVERA/stream2-from-jasmin/LowRes/Omon/control-1950/r3i1p2f1/hfds-control-lr/hfds/gn/v20190215/*.nc
