mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version,dcpp_start_year,time_range,nc_path
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,Omon,volo,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/Omon/volo/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,Omon,wfo,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/Omon/wfo/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,Omon,wmo,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/Omon/wmo/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,Omon,zos,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/Omon/zos/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,Omon,zossq,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/Omon/zossq/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SIday,siconc,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SIday/siconc/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SIday,sisnthick,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SIday/sisnthick/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SIday,sispeed,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SIday/sispeed/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SIday,sitemptop,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SIday/sitemptop/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SIday,sithick,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SIday/sithick/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SIday,siu,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SIday/siu/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SIday,siv,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SIday/siv/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,siage,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/siage/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sialb,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sialb/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sicompstren,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sicompstren/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,siconc,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/siconc/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sidivvel,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sidivvel/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sidmassevapsubl,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sidmassevapsubl/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,siflswdtop,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/siflswdtop/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sisnthick,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sisnthick/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sispeed,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sispeed/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sistrxdtop,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sistrxdtop/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sistrydtop,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sistrydtop/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sitemptop,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sitemptop/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sithick,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sithick/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,siu,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/siu/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,siv,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/siv/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,SImon,sivol,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/SImon/sivol/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,clt,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/clt/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,hfls,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/hfls/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,hfss,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/hfss/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,hur,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/hur/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,hurs,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/hurs/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,hursmax,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/hursmax/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,hursmin,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/hursmin/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,hus,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/hus/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,huss,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/huss/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,mrsos,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/mrsos/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,pr,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/pr/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,prc,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/prc/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,prsn,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/prsn/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,psl,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/psl/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,rlds,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/rlds/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,rlus,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/rlus/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,rlut,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/rlut/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,rsds,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/rsds/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,rsus,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/rsus/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,sfcWind,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/sfcWind/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,sfcWindmax,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/sfcWindmax/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,ta,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/ta/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,tas,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/tas/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,tasmax,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/tasmax/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,tasmin,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/tasmin/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,tslsi,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/tslsi/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,ua,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/ua/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,uas,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/uas/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,va,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/va/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,vas,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/vas/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,control-1950,r1i1p1f1,day,zg,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p1f1/day/zg/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,Amon,hfls,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/Amon/hfls/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,Amon,rlus,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/Amon/rlus/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,LImon,snd,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/LImon/snd/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,SImon,sithick,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/SImon/sithick/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,SImon,siu,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/SImon/siu/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,SImon,sivol,gn,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/SImon/sivol/gn/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,day,pr,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/day/pr/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,day,rlut,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/day/rlut/gr/v20180710/*.nc
CMIP6,HighResMIP,EC-Earth-Consortium,EC-Earth3P-HR,hist-1950,r1i1p1f1,day,tasmax,gr,v20180710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p1f1/day/tasmax/gr/v20180710/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-HR,control-1950,r1i1p1f1,6hrPlevPt,psl,gr,v20170915,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/control-1950/r1i1p1f1/6hrPlevPt/psl/gr/v20170915/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-HR,control-1950,r1i1p1f1,Lmon,mrlsl,gr,v20170915,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/control-1950/r1i1p1f1/Lmon/mrlsl/gr/v20170915/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-HR,control-1950,r1i1p1f1,Omon,mlotstsq,gn,v20170915,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/control-1950/r1i1p1f1/Omon/mlotstsq/gn/v20170915/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-HR,control-1950,r1i1p1f1,SImon,sistrydtop,gn,v20170915,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/control-1950/r1i1p1f1/SImon/sistrydtop/gn/v20170915/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-HR,hist-1950,r1i1p1f1,Lmon,mrlsl,gr,v20170915,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/hist-1950/r1i1p1f1/Lmon/mrlsl/gr/v20170915/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,control-1950,r1i1p1f1,Lmon,mrlsl,gr,v20180221,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/control-1950/r1i1p1f1/Lmon/mrlsl/gr/v20180221/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r1i1p1f1,Lmon,mrlsl,gr,v20180221,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r1i1p1f1/Lmon/mrlsl/gr/v20180221/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r2i1p1f1,Lmon,mrlsl,gr,v20181119,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r2i1p1f1/Lmon/mrlsl/gr/v20181119/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r3i1p1f1,Lmon,mrlsl,gr,v20181119,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r3i1p1f1/Lmon/mrlsl/gr/v20181119/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r4i1p1f1,Lmon,mrlsl,gr,v20181119,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r4i1p1f1/Lmon/mrlsl/gr/v20181119/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r5i1p1f1,Lmon,mrlsl,gr,v20181119,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r5i1p1f1/Lmon/mrlsl/gr/v20181119/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r6i1p1f1,Lmon,mrlsl,gr,v20181119,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r6i1p1f1/Lmon/mrlsl/gr/v20181119/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r7i1p1f1,Lmon,mrlsl,gr,v20190425,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r7i1p1f1/Lmon/mrlsl/gr/v20190425/*.nc
CMIP6,HighResMIP,ECMWF,ECMWF-IFS-LR,hist-1950,r8i1p1f1,Lmon,mrlsl,gr,v20190425,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/hist-1950/r8i1p1f1/Lmon/mrlsl/gr/v20190425/*.nc
CMIP6,HighResMIP,MOHC,HadGEM3-GC31-HH,control-1950,r1i1p1f1,Lmon,mrlsl,gn,v20180927,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Lmon/mrlsl/gn/v20180927/*.nc
CMIP6,HighResMIP,MOHC,HadGEM3-GC31-HH,highres-future,r1i1p1f1,Lmon,mrlsl,gn,v20191105,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/Lmon/mrlsl/gn/v20191105/*.nc
CMIP6,HighResMIP,MOHC,HadGEM3-GC31-HM,highres-future,r1i1p1f1,Omon,tos,gn,v20190301,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Omon/tos/gn/v20190301/*.nc
CMIP6,HighResMIP,MOHC,HadGEM3-GC31-HM,highresSST-future,r1i3p1f1,Lmon,mrlsl,gn,v20190710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/Lmon/mrlsl/gn/v20190710/*.nc
CMIP6,HighResMIP,MOHC,HadGEM3-GC31-HM,highresSST-future,r1i3p1f1,SIday,siconc,gn,v20190710,,,/gws/nopw/j04/primavera2/stream1/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/SIday/siconc/gn/v20190710/*.nc
